"","num","title","year","word.count","president","party","st.flag","eoMatches.num","matchWords.num","stMatch.count","stMatchRatio","Id","Label"
"722","12165","Federal Civilian and Military Pay Increases","1979",420,"39-Jimmy Carter","D",TRUE,1,2,1,0.00238095238095238,"12165","12165"
"723","12387","Adjustments of Certain Rates of Pay and Allowances","1982",420,"40-Ronald Reagan","R",TRUE,1,2,1,0.00238095238095238,"12387","12387"
"724","13371","Amendments to Executive Order 13285, Relating to the Presidents Council on Service and Civic Participation","2005",420,"43-George W. Bush","R",TRUE,1,2,1,0.00238095238095238,"13371","13371"
"725","9571","Authorizing the Secretary of the Interior to Acquire and Dispose of Certain Property","1945",420,"33-Harry S. Truman","D",TRUE,0,3,1,0.00238095238095238,"9571","9571"
"726","13659","Streamlining the Export/Import Process for America's Businesses","2014",1681,"44-Barack Obama","D",TRUE,1,13,4,0.00237953599048186,"13659","13659"
"727","13339","Increasing Economic Opportunity and Business Participation of Asian Americans and Pacific Islanders","2004",1263,"43-George W. Bush","R",TRUE,0,4,3,0.00237529691211401,"13339","13339"
"728","13342","Responsibilities of the Departments of Commerce and Veterans Affairs and the Small Business Administration With Respect to Faith-Based and Community Initiatives","2004",842,"43-George W. Bush","R",TRUE,0,3,2,0.00237529691211401,"13342","13342"
"729","9882","Appointment of the Members of a Military Tribunal Established for the Trial and Punishment of Major War Criminals in Germany","1947",422,"33-Harry S. Truman","D",TRUE,0,5,1,0.0023696682464455,"9882","9882"
"730","13283","Establishing the Office of Global Communications","2003",845,"43-George W. Bush","R",TRUE,1,5,2,0.00236686390532544,"13283","13283"
"731","11149","Establishing the President's Advisory Committee on Supersonic Transport","1964",423,"36-Lyndon B. Johnson","D",TRUE,0,6,1,0.00236406619385343,"11149","11149"
"732","12087","Federal Civilian and Military Pay Increases","1978",423,"39-Jimmy Carter","D",TRUE,1,2,1,0.00236406619385343,"12087","12087"
"733","11950","Conforming the Central Intelligence Agency and Civil Service Retirement and Disability Systems With Respect to Cost of Living Adjustments","1977",425,"38-Gerald R. Ford","R",TRUE,0,3,1,0.00235294117647059,"11950","11950"
"734","11279","Establishing the President's Committee on Health Manpower and the National Advisory Commission on Health Manpower","1966",852,"36-Lyndon B. Johnson","D",TRUE,0,6,2,0.00234741784037559,"11279","11279"
"735","13450","Improving Government Program Performance","2007",1707,"43-George W. Bush","R",TRUE,1,4,4,0.00234329232571763,"13450","13450"
"736","12330","Adjustments of Certain Rates of Pay and Allowances","1981",427,"40-Ronald Reagan","R",TRUE,2,2,1,0.00234192037470726,"12330","12330"
"737","12780","Federal Agency Recycling and the Council on Federal Recycling and Procurement Policy","1991",1708,"41-George H. W. Bush","R",TRUE,0,13,4,0.00234192037470726,"12780","12780"
"738","13685","Blocking Property of Certain Persons and Prohibiting Certain Transactions With Respect to the Crimea Region of Ukraine","2014",1282,"44-Barack Obama","D",TRUE,3,6,3,0.00234009360374415,"13685","13685"
"739","12917","Prohibiting Certain Transactions With Respect to Haiti","1994",860,"42-William J. Clinton","D",TRUE,3,5,2,0.00232558139534884,"12917","12917"
"740","13357","Termination of Emergency Declared in Executive Order 12543 With Respect to the Policies and Actions of the Government of Libya and Revocation of Related Executive Orders","2004",432,"43-George W. Bush","R",TRUE,4,3,1,0.00231481481481481,"13357","13357"
"741","13520","Reducing Improper Payments","2009",2169,"44-Barack Obama","D",TRUE,0,7,5,0.00230520977408944,"13520","13520"
"742","12456","Adjustments of Certain Rates of Pay and Allowances","1983",435,"40-Ronald Reagan","R",TRUE,2,2,1,0.00229885057471264,"12456","12456"
"743","12356","National Security Information","1982",4796,"40-Ronald Reagan","R",TRUE,1,10,11,0.00229357798165138,"12356","12356"
"744","13690","Establishing a Federal Flood Risk Management Standard and a Process for Further Soliciting and Considering Stakeholder Input","2015",1751,"44-Barack Obama","D",TRUE,1,10,4,0.00228440890919475,"13690","13690"
"745","9809","Providing for the Disposition of Certain War Agencies","1946",1319,"33-Harry S. Truman","D",TRUE,5,7,3,0.00227445034116755,"9809","9809"
"746","12496","Adjustments of Certain Rates of Pay and Allowances","1984",440,"40-Ronald Reagan","R",TRUE,1,2,1,0.00227272727272727,"12496","12496"
"747","10122","Regulations Governing Payment of Disability Retirement Pay, Hospitalization, and Re-Examination of Members and Former Members of the Uniformed Services","1950",892,"33-Harry S. Truman","D",TRUE,1,5,2,0.00224215246636771,"10122","10122"
"748","13313","Delegation of Certain Congressional Reporting Functions","2003",1788,"43-George W. Bush","R",TRUE,16,10,4,0.00223713646532438,"13313","13313"
"749","12578","Adjustments of Certain Rates of Federal Pay and Allowances","1986",448,"40-Ronald Reagan","R",TRUE,1,2,1,0.00223214285714286,"12578","12578"
"750","12333","United States Intelligence Activities","1981",6346,"40-Ronald Reagan","R",TRUE,1,17,14,0.00220611408761425,"12333","12333"
"751","10900","Administration of the Agricultural Trade Development and Assistance Act of 1954, as Amended","1961",1814,"34-Dwight D. Eisenhower","R",TRUE,9,12,4,0.00220507166482911,"10900","10900"
"752","12248","Federal Civilian and Military Pay Increases","1980",462,"39-Jimmy Carter","D",TRUE,2,2,1,0.00216450216450216,"12248","12248"
"753","11578","Establishment of the Ohio River Basin Commission","1971",465,"37-Richard Nixon","R",TRUE,0,10,1,0.0021505376344086,"11578","11578"
"754","9993","Regulations Relating to Commissioned Officers and Employees of the Public Health Service","1948",20518,"33-Harry S. Truman","D",TRUE,3,10,44,0.00214445852422263,"9993","9993"
"755","12962","Recreational Fisheries","1995",933,"42-William J. Clinton","D",TRUE,0,8,2,0.00214362272240086,"12962","12962"
"756","12963","Presidential Advisory Council on HIV/AIDS","1995",467,"42-William J. Clinton","D",TRUE,0,2,1,0.00214132762312634,"12963","12963"
"757","12979","Agency Procurement Protests","1995",468,"42-William J. Clinton","D",TRUE,0,3,1,0.00213675213675214,"12979","12979"
"758","13614","Providing an Order of Succession Within the Environmental Protection Agency","2012",469,"44-Barack Obama","D",TRUE,2,3,1,0.00213219616204691,"13614","13614"
"759","13198","Agency Responsibilities With Respect to Faith-Based and Community Initiatives","2001",943,"43-George W. Bush","R",TRUE,0,7,2,0.00212089077412513,"13198","13198"
"760","13381","Strengthening Processes Relating to Determining Eligibility for Access to Classified National Security Information","2005",1415,"43-George W. Bush","R",TRUE,6,11,3,0.00212014134275618,"13381","13381"
"761","13619","Blocking Property of Persons Threatening the Peace, Security, or Stabilization of Burma","2012",1415,"44-Barack Obama","D",TRUE,4,6,3,0.00212014134275618,"13619","13619"
"762","10210","Authorizing the Department of Defense and the Department of Commerce to Exercise the Functions and Powers Set Forth in Title Ii of the First War Powers Act, 1941, as Amended by the Act of January 12, 1951, and Prescribing Regulations for the Exercise of Such Functions and Powers","1951",1420,"33-Harry S. Truman","D",TRUE,0,6,3,0.00211267605633803,"10210","10210"
"763","13403","Amendments to Executive Orders 11030, 13279, 13339, 13381, and 13389, and Revocation of Executive Order 13011","2006",476,"43-George W. Bush","R",TRUE,6,7,1,0.00210084033613445,"13403","13403"
"764","13526","Classified National Security Information","2009",12963,"44-Barack Obama","D",TRUE,3,19,27,0.00208285119185374,"13526","13526"
"765","12301","Integrity and Efficiency in Federal Programs","1981",961,"40-Ronald Reagan","R",TRUE,0,18,2,0.00208116545265349,"12301","12301"
"766","12148","Federal Emergency Management","1979",3372,"39-Jimmy Carter","D",TRUE,33,17,7,0.00207591933570581,"12148","12148"
"767","12548","Grazing Fees","1986",483,"40-Ronald Reagan","R",TRUE,0,2,1,0.0020703933747412,"12548","12548"
"768","12724","Blocking Iraqi Government Property and Prohibiting Transactions With Iraq","1990",969,"41-George H. W. Bush","R",TRUE,1,7,2,0.00206398348813209,"12724","12724"
"769","12958","Classified National Security Information","1995",9694,"42-William J. Clinton","D",TRUE,1,15,20,0.0020631318341242,"12958","12958"
"770","13328","Commission on the Intelligence Capabilities of the United States Regarding Weapons of Mass Destruction","2004",1460,"43-George W. Bush","R",TRUE,1,10,3,0.00205479452054795,"13328","13328"
"771","10108","Designating the United States Mission to the United Nations and Providing for Its Direction and Administration","1950",487,"33-Harry S. Truman","D",TRUE,1,5,1,0.00205338809034908,"10108","10108"
"772","12157","President's Management Improvement Council","1979",487,"39-Jimmy Carter","D",TRUE,0,2,1,0.00205338809034908,"12157","12157"
"773","12036","United States Foreign Intelligence Activities","1978",9268,"39-Jimmy Carter","D",TRUE,3,16,19,0.00205006473888649,"12036","12036"
"774","13509","Establishing a White House Council on Automotive Communities and Workers","2009",976,"44-Barack Obama","D",TRUE,0,19,2,0.00204918032786885,"13509","13509"
"775","12698","Adjustments of Certain Rates of Pay and Allowances","1989",489,"41-George H. W. Bush","R",TRUE,2,4,1,0.00204498977505112,"12698","12698"
"776","12725","Blocking Kuwaiti Government Property and Prohibiting Transactions With Kuwait","1990",981,"41-George H. W. Bush","R",TRUE,2,7,2,0.00203873598369011,"12725","12725"
"777","10250","Providing for the Performance of Certain Functions of the President by the Secretary of the Interior","1951",1483,"33-Harry S. Truman","D",TRUE,0,4,3,0.00202292650033715,"10250","10250"
"778","13177","National Commission on the Use of Offsets in Defense Trade and President's Council on the Use of Offsets in Commercial Trade","2000",993,"42-William J. Clinton","D",TRUE,0,9,2,0.00201409869083585,"13177","13177"
"779","12336","Task Force on Legal Equity for Women","1981",501,"40-Ronald Reagan","R",TRUE,3,15,1,0.00199600798403194,"12336","12336"
"780","13286","Amendment of Executive Orders, and Other Actions, in Connection With the Transfer of Certain Functions to the Secretary of Homeland Security","2003",7529,"43-George W. Bush","R",TRUE,87,23,15,0.00199229645371231,"13286","13286"
"781","11717","Transferring Certain Functions from the Office of Management and Budget to the General Services Administration and the Department of Commerce","1973",504,"37-Richard Nixon","R",TRUE,1,4,1,0.00198412698412698,"11717","11717"
"782","12262","Interagency Employee Benefit Council","1981",504,"39-Jimmy Carter","D",TRUE,0,9,1,0.00198412698412698,"12262","12262"
"783","13656","Establishment of the Afghanistan and Pakistan Strategic Partnership Office and Amendment to Executive Order 12163","2014",504,"44-Barack Obama","D",TRUE,1,6,1,0.00198412698412698,"13656","13656"
"784","10858","The President's Committee for Traffic Safety","1960",511,"34-Dwight D. Eisenhower","R",TRUE,0,3,1,0.00195694716242661,"10858","10858"
"785","12573","Amending Executive Order No. 11157 as It Relates to Incentive Pay for Hazardous Duty","1986",511,"40-Ronald Reagan","R",TRUE,1,2,1,0.00195694716242661,"12573","12573"
"786","11527","Amending the Selective Service Regulations","1970",1024,"37-Richard Nixon","R",TRUE,11,3,2,0.001953125,"11527","11527"
"787","12859","Establishment of the Domestic Policy Council","1993",512,"42-William J. Clinton","D",TRUE,0,16,1,0.001953125,"12859","12859"
"788","13038","Advisory Committee on the Public Interest Obligations of Digital Television Broadcasters","1997",519,"42-William J. Clinton","D",TRUE,0,2,1,0.00192678227360308,"13038","13038"
"789","10309","Restoring Possession, Use, and Control of Certain Lands Reserved for Military Purposes to the Territory of Hawaii and Transferring Title to Such Lands to the Territory","1951",2081,"33-Harry S. Truman","D",TRUE,0,6,4,0.00192215281114849,"10309","10309"
"790","11654","Transfer of the Federal Fire Council to the Department of Commerce","1972",521,"37-Richard Nixon","R",TRUE,2,6,1,0.00191938579654511,"11654","11654"
"791","9918","Creating an Emergency Board to Investigate Disputes Between the Alabama, Tennessee and Northern Railroad Company and Other Carriers, and Certain of Their Employees","1947",521,"33-Harry S. Truman","D",TRUE,0,2,1,0.00191938579654511,"9918","9918"
"792","11423","Providing for the Performance of Certain Functions Heretofore Performed by the President With Respect to Certain Facilities Constructed and Maintained on the Borders of the United States","1968",1049,"36-Lyndon B. Johnson","D",TRUE,2,10,2,0.00190657769304099,"11423","11423"
"793","11659","Establishment of the Upper Mississippi River Basin Commission","1972",526,"37-Richard Nixon","R",TRUE,0,10,1,0.00190114068441065,"11659","11659"
"794","11419","Relating to Trade and Other Transactions Involving Southern Rhodesia","1968",1053,"36-Lyndon B. Johnson","D",TRUE,1,8,2,0.00189933523266857,"11419","11419"
"795","13146","Presidents Council on the Future of Princeville, North Carolina","2000",528,"42-William J. Clinton","D",TRUE,0,7,1,0.00189393939393939,"13146","13146"
"796","13050","President's Advisory Board on Race","1997",532,"42-William J. Clinton","D",TRUE,0,5,1,0.0018796992481203,"13050","13050"
"797","10615","Creating an Emergency Board To Investigate a Dispute Between Certain Carriers Represented by the Eastern, Western, and Southeastern Carriers' Conference Committees and Certain of Their Employees","1955",1068,"34-Dwight D. Eisenhower","R",TRUE,0,1,2,0.00187265917602996,"10615","10615"
"798","11599","Establishing a Special Action Office for Drug Abuse Prevention","1971",534,"37-Richard Nixon","R",TRUE,0,3,1,0.00187265917602996,"11599","11599"
"799","13311","Homeland Security Information Sharing","2003",534,"43-George W. Bush","R",TRUE,2,8,1,0.00187265917602996,"13311","13311"
"800","9632","Transfer of Jurisdiction from the War Department to the Department of the Interior Over the Interest of the United States in Certain Mineral Deposits in Jefferson Parish, Louisiana","1945",534,"33-Harry S. Truman","D",TRUE,0,3,1,0.00187265917602996,"9632","9632"
"801","10281","Defense Materials Procurement and Supply","1951",2140,"33-Harry S. Truman","D",TRUE,4,10,4,0.00186915887850467,"10281","10281"
